,year,student_id,absence_rate,total
13835,2014,12897,0.00591715976331,169
13836,2014,12572,0.08125,160
13837,2014,11999,0.0,78
13838,2014,10788,0.0128205128205,156
13839,2013,10205,0.0171428571429,175
13840,2013,11182,0.0,184
13841,2014,3103,0.00571428571429,175
13842,2014,6670,0.0287356321839,174
13843,2015,13992,0.00625,160
13844,2015,11013,0.0,165
13845,2016,11749,0.0,30
13846,2015,11351,0.00571428571429,175
13847,2012,6546,0.297872340426,47
13848,2014,12803,0.134502923977,171
13849,2016,15889,0.0,29
13850,2014,12484,0.00558659217877,179
13851,2014,6990,0.0331491712707,181
13852,2016,13440,0.0714285714286,28
13853,2012,6557,1.0,1
13854,2013,2339,0.0,175
13855,2015,14227,0.051724137931,174
13856,2016,16712,0.0,25
13857,2016,15855,0.0344827586207,29
13858,2016,15201,0.0,30
13859,2014,7058,0.0677966101695,177
13860,2016,15529,0.0,28
13861,2014,3524,0.0,175
13862,2012,4564,0.125,8
13863,2016,13867,0.0344827586207,29
13864,2016,14882,0.0,30
13865,2015,11503,0.0130718954248,153
13866,2014,12388,0.158536585366,82
13867,2016,7091,0.0,28
13868,2015,12442,0.0909090909091,165
13869,2015,10983,0.0231213872832,173
13870,2014,7050,0.0,184
13871,2016,15141,0.0344827586207,29
13872,2015,13913,0.21387283237,173
13873,2016,12791,0.0,30
13874,2014,13311,0.0751445086705,173
13875,2013,6403,0.0444444444444,180
13876,2016,11228,0.0344827586207,29
13877,2015,13119,0.104294478528,163
13878,2016,14293,0.0357142857143,28
13879,2015,15114,0.041095890411,73
13880,2015,10192,0.0233918128655,171
13881,2013,6624,0.00552486187845,181
13882,2016,13619,0.0,30
13883,2015,14814,0.299401197605,167
13884,2015,13957,0.0,173
13885,2014,10189,0.0,175
13886,2016,6728,0.0,29
13887,2015,6546,0.00609756097561,164
13888,2016,13743,0.0,27
13889,2015,10302,0.0,174
13890,2016,14017,0.0833333333333,24
13891,2016,6857,0.0,29
13892,2013,11411,0.0217391304348,184
13893,2014,6710,0.0,174
13894,2016,14598,0.0,29
13895,2014,3275,0.125,152
13896,2014,3959,0.0,177
13897,2014,6414,0.0108695652174,184
13898,2016,14029,0.0344827586207,29
13899,2016,14313,0.0,30
13900,2016,16147,0.0344827586207,29
13901,2016,14838,0.0,30
13902,2013,10300,0.00549450549451,182
13903,2013,3968,0.0228571428571,175
13904,2014,7188,0.0434782608696,184
13905,2016,11401,0.0,29
13906,2016,11619,0.0689655172414,29
13907,2014,6759,0.0994475138122,181
13908,2012,6705,0.470588235294,17
13909,2015,3448,0.00578034682081,173
13910,2013,6890,0.00581395348837,172
13911,2016,10425,0.0,27
13912,2014,12404,0.00571428571429,175
13913,2015,6774,0.00625,160
13914,2013,11329,0.00546448087432,183
13915,2013,2721,0.105263157895,171
13916,2016,6495,0.0,29
13917,2014,11747,0.218934911243,169
13918,2015,15067,0.186206896552,145
13919,2015,14146,0.0122699386503,163
13920,2015,12698,0.0236686390533,169
13921,2016,7029,0.0,28
13922,2012,2811,0.185185185185,27
13923,2013,7009,0.0114942528736,174
13924,2015,14320,0.164383561644,73
13925,2012,3451,0.222222222222,9
13926,2015,13190,0.00578034682081,173
13927,2014,6665,0.0229885057471,174
13928,2013,6870,0.0119760479042,167
13929,2015,6799,0.0,171
13930,2013,6599,0.00546448087432,183
13931,2016,14223,0.0,28
13932,2014,6730,0.00574712643678,174
13933,2015,6886,0.0174418604651,172
13934,2014,6512,0.0,175
13935,2013,6670,0.0112994350282,177
13936,2015,6663,0.0114285714286,175
13937,2016,13691,0.0,29
13938,2012,3038,0.7,10
13939,2016,13948,0.0,29
13940,2014,11550,0.0164835164835,182
13941,2016,6475,0.0,28
13942,2012,6931,0.416666666667,12
13943,2015,14893,0.142045454545,176
13944,2013,11955,0.10119047619,168
13945,2015,11213,0.0130718954248,153
13946,2013,10301,0.0348837209302,172
13947,2016,16348,0.0,30
13948,2013,11288,0.0178571428571,168
13949,2013,10958,0.0,175
13950,2014,6886,0.00574712643678,174
13951,2015,6969,0.0,177
13952,2015,15020,0.1875,16
13953,2012,4582,0.224489795918,49
13954,2014,13198,0.0,178
13955,2016,16570,0.0357142857143,28
13956,2013,3164,0.0114942528736,174
13957,2016,13141,0.0,29
13958,2015,15220,0.0137931034483,145
13959,2012,6634,1.0,5
13960,2013,6927,0.00578034682081,173
13961,2014,6619,0.0109289617486,183
13962,2016,14299,0.0322580645161,31
13963,2015,10564,0.0,64
13964,2015,10837,0.0177514792899,169
13965,2016,7166,0.0,28
13966,2014,13162,0.0,185
13967,2015,14562,0.0,175
13968,2016,7158,0.0,28
13969,2015,13802,0.0114285714286,175
13970,2014,7080,0.0760869565217,184
13971,2014,6554,0.054347826087,184
13972,2016,13079,0.241379310345,29
13973,2014,10704,0.00558659217877,179
13974,2014,3176,0.0,175
13975,2016,13741,0.0,29
13976,2013,3316,0.0170454545455,176
13977,2014,10600,0.0114285714286,175
13978,2013,6966,0.0218579234973,183
13979,2016,6500,0.0,29
13980,2016,14678,0.0,29
13981,2014,10371,0.0,175
13982,2016,12944,0.0,30
13983,2016,14208,0.0,29
13984,2012,6631,0.615384615385,13
13985,2012,6539,0.318181818182,44
13986,2013,6527,0.010989010989,182
13987,2015,10338,0.0062893081761,159
13988,2013,11245,0.010989010989,182
13989,2016,16805,0.0,27
13990,2016,12778,0.0,30
13991,2015,13970,0.0352941176471,170
13992,2015,6994,0.0764705882353,170
13993,2016,16838,0.0,22
13994,2015,14108,0.028901734104,173
13995,2015,6917,0.00606060606061,165
13996,2015,11719,0.00584795321637,171
13997,2016,6556,0.0,29
13998,2012,6508,0.833333333333,6
13999,2012,6965,1.0,2
14000,2016,14446,0.0689655172414,29
14001,2014,13104,0.233333333333,180
14002,2015,13749,0.0,174
14003,2015,15231,0.0,137
14004,2016,12576,0.0,29
14005,2012,6968,0.857142857143,7
14006,2013,2896,0.0,180
14007,2014,12402,0.0635838150289,173
14008,2015,14819,0.0138888888889,144
14009,2013,11734,0.0380434782609,184
14010,2015,3389,0.0454545454545,176
14011,2012,7197,0.75,4
14012,2014,11951,0.0,174
14013,2015,14927,0.0,173
14014,2013,3075,0.131428571429,175
14015,2016,13639,0.0,29
14016,2013,6615,0.0225988700565,177
14017,2014,12607,0.0,175
14018,2015,14072,0.00568181818182,176
14019,2016,13363,0.0,29
14020,2013,10828,0.0225988700565,177
14021,2015,11825,0.0,177
14022,2016,7068,0.0,29
14023,2012,2544,0.425,40
14024,2016,13075,0.0689655172414,29
14025,2013,11807,0.00571428571429,175
14026,2015,13752,0.0233918128655,171
14027,2015,14673,0.0,173
14028,2015,14793,0.0742857142857,175
14029,2014,6602,0.0,179
14030,2016,12538,0.0,28
14031,2014,12979,0.010989010989,182
14032,2016,15883,0.0,30
14033,2012,6833,1.0,3
14034,2015,14412,0.00568181818182,176
14035,2016,13526,0.0,30
14036,2014,6698,0.0,173
14037,2015,13438,0.0377358490566,159
14038,2016,12884,0.0689655172414,29
14039,2016,16050,0.0,28
14040,2015,6821,0.0647058823529,170
14041,2015,14449,0.0931677018634,161
14042,2013,6752,0.0386740331492,181
14043,2013,11692,0.0344827586207,174
14044,2015,10729,0.0117647058824,170
14045,2014,11285,0.077380952381,168
14046,2015,11082,0.0173410404624,173
14047,2015,6916,0.0177514792899,169
14048,2012,6795,0.2,10
14049,2014,6382,0.0167597765363,179
14050,2015,14919,0.0,175
14051,2012,7113,0.769230769231,13
14052,2016,10894,0.0,29
14053,2013,4593,0.0982658959538,173
14054,2013,3147,0.0444444444444,180
14055,2014,12729,0.032967032967,182
14056,2013,6404,0.010989010989,182
14057,2013,10890,0.010989010989,182
14058,2013,6375,0.0382513661202,183
14059,2013,6606,0.0110497237569,181
14060,2013,6634,0.00578034682081,173
14061,2015,13553,0.0127388535032,157
14062,2014,10464,0.0473372781065,169
14063,2016,15528,0.0,29
14064,2015,6437,0.0,172
14065,2012,3069,0.764705882353,17
14066,2013,10216,0.0,185
14067,2014,12942,0.0112359550562,178
14068,2014,12621,0.0,174
14069,2014,12396,0.0111731843575,179
14070,2016,12811,0.0689655172414,29
14071,2015,6847,0.00571428571429,175
14072,2012,6856,0.04,25
14073,2016,15669,0.0357142857143,28
14074,2015,10663,0.0235294117647,170
14075,2015,14740,0.025,80
14076,2013,6986,0.0,184
14077,2016,14764,0.0,29
14078,2016,15576,0.0,28
14079,2016,16869,0.0,24
14080,2016,15740,0.0,28
14081,2016,14285,0.0,28
14082,2013,10478,0.0,176
14083,2014,3948,0.0,175
14084,2014,6442,0.0,184
14085,2016,11771,0.0,28
14086,2015,13868,0.0116279069767,172
14087,2016,15054,0.2,5
14088,2013,10235,0.0115606936416,173
14089,2013,10221,0.0,175
14090,2016,16656,0.0,30
14091,2014,12428,0.0114942528736,174
14092,2016,11902,0.0,29
14093,2014,11428,0.136612021858,183
14094,2016,16239,0.0344827586207,29
14095,2016,13477,0.0,29
14096,2015,7105,0.0,175
14097,2015,6730,0.0,173
14098,2012,6552,0.75,4
14099,2015,13754,0.0115606936416,173
14100,2014,13292,0.0666666666667,30
14101,2015,14056,0.06,150
14102,2014,12676,0.0,174
14103,2016,7067,0.0,29
14104,2015,12015,0.0114942528736,174
14105,2016,12433,0.0357142857143,28
14106,2016,13757,0.0,28
14107,2013,3310,0.0228571428571,175
14108,2014,7137,0.0170454545455,176
14109,2013,11721,0.0773480662983,181
14110,2015,13652,0.0532544378698,169
14111,2015,12654,0.0350877192982,171
14112,2015,11552,0.0,171
14113,2015,13338,0.0,175
14114,2016,7126,0.0,29
14115,2012,6814,0.4,5
14116,2015,6633,0.0059880239521,167
14117,2015,6876,0.0,164
14118,2015,15080,0.0117647058824,170
14119,2015,13124,0.0,169
14120,2014,12461,0.0169491525424,177
14121,2016,6400,0.0,29
14122,2015,10664,0.0,175
14123,2016,15015,0.0,29
14124,2016,13914,0.0,28
14125,2016,13153,0.0,29
14126,2016,15226,0.0,30
14127,2014,6474,0.0,184
14128,2015,12328,0.0233918128655,171
14129,2015,13983,0.0,170
14130,2016,16264,0.0,29
14131,2014,10286,0.0108695652174,184
14132,2013,7186,0.00549450549451,182
14133,2014,10816,0.0109289617486,183
14134,2015,6390,0.0231213872832,173
14135,2015,12612,0.0,168
14136,2016,16303,0.0,26
14137,2014,11540,0.0,174
14138,2016,14717,0.037037037037,27
14139,2014,11655,0.00552486187845,181
14140,2016,15766,0.0,26
14141,2014,6951,0.032967032967,182
14142,2016,7088,0.0,29
14143,2012,6859,0.5,4
14144,2014,3205,0.00581395348837,172
14145,2016,6622,0.0357142857143,28
14146,2014,13523,0.0379746835443,158
14147,2016,12679,0.0,29
14148,2015,13609,0.0,161
14149,2015,15248,0.0208333333333,96
14150,2016,11870,0.0333333333333,30
14151,2012,6836,0.0,1
14152,2014,7010,0.0511363636364,176
14153,2016,16569,0.0344827586207,29
14154,2013,10444,0.0,182
14155,2015,14074,0.125,168
14156,2015,14115,0.0,174
14157,2014,6677,0.0290697674419,172
14158,2014,10505,0.0,174
14159,2012,2623,0.4,10
14160,2015,14262,0.030303030303,165
14161,2016,13871,0.0,29
14162,2016,14351,0.0769230769231,26
14163,2016,13537,0.0,28
14164,2015,13618,0.0,171
14165,2016,10426,0.0,27
14166,2016,16910,0.0,19
14167,2014,2522,0.0114942528736,174
14168,2014,6899,0.0228571428571,175
14169,2015,6936,0.0171428571429,175
14170,2016,13110,0.0,27
14171,2013,10866,0.0,182
14172,2013,10967,0.00591715976331,169
14173,2016,14426,0.0,28
14174,2015,6591,0.0294117647059,170
14175,2016,15683,0.0,29
14176,2014,3444,0.0228571428571,175
14177,2014,3111,0.0342857142857,175
14178,2016,12647,0.0,30
14179,2016,14517,0.0689655172414,29
14180,2015,12893,0.172413793103,174
14181,2016,12585,0.0,26
14182,2014,6911,0.0344827586207,174
14183,2015,12635,0.0523255813953,172
14184,2016,11233,0.0,29
14185,2016,16749,0.0666666666667,30
14186,2014,3546,0.0,175
14187,2016,13764,0.0,29
14188,2015,11228,0.00578034682081,173
14189,2015,11797,0.0994152046784,171
14190,2015,11607,0.0177514792899,169
14191,2015,14023,0.0545454545455,165
14192,2014,12562,0.0,175
14193,2016,10707,0.0,29
14194,2015,15009,0.00584795321637,171
14195,2016,15845,0.172413793103,29
14196,2013,3412,0.0169491525424,177
14197,2014,12640,0.102272727273,176
14198,2016,16785,0.0,27
14199,2015,11019,0.0514285714286,175
14200,2016,15849,0.0344827586207,29
14201,2016,16191,0.0,28
14202,2012,6473,0.266666666667,15
14203,2014,6522,0.0217391304348,184
14204,2012,6519,0.0833333333333,12
14205,2015,6833,0.0229885057471,174
14206,2012,6350,0.0769230769231,13
14207,2015,13851,0.01875,160
14208,2016,15527,0.0,27
14209,2012,3193,0.125,8
14210,2014,12731,0.0,182
14211,2015,14566,0.0178571428571,168
14212,2012,6907,0.0,7
14213,2014,6837,0.0597826086957,184
14214,2013,6632,0.0,171
14215,2013,7182,0.0331491712707,181
14216,2015,14763,0.0,175
14217,2016,14813,0.0,28
14218,2016,15082,0.0,29
14219,2013,11006,0.0117647058824,170
14220,2016,14994,0.2,5
14221,2015,12717,0.0,166
14222,2015,12918,0.0406976744186,172
14223,2015,14638,0.0229885057471,174
14224,2013,3142,0.0,175
14225,2015,2348,0.0,5
14226,2016,16960,0.0,13
14227,2016,12958,0.0,28
14228,2016,16100,0.0,29
14229,2013,3945,0.00558659217877,179
14230,2015,3313,0.0114942528736,174
14231,2016,16697,0.0,29
14232,2013,11948,0.0,170
14233,2013,6490,0.0327868852459,183
14234,2016,14655,0.0,28
14235,2013,2386,0.0,175
14236,2014,12825,0.0804597701149,174
14237,2015,11455,0.0235294117647,170
14238,2016,15887,0.0,29
14239,2015,7029,0.0121212121212,165
14240,2014,12582,0.0224719101124,178
14241,2014,11362,0.0223463687151,179
14242,2015,6475,0.0297619047619,168
14243,2015,14291,0.0,83
14244,2015,13902,0.0,174
14245,2015,14926,0.0459770114943,174
14246,2016,14471,0.0666666666667,30
14247,2014,10713,0.0222222222222,180
14248,2013,6488,0.0,183
14249,2016,15858,0.1,30
14250,2014,12514,0.0,182
14251,2016,6466,0.0,29
14252,2014,12861,0.0441988950276,181
14253,2015,13668,0.00591715976331,169
14254,2012,6893,0.0,7
14255,2016,6698,0.0,29
14256,2016,15390,0.0,29
14257,2014,10347,0.0502793296089,179
14258,2012,3035,0.191489361702,47
14259,2015,11681,0.0,169
14260,2014,3317,0.0,175
14261,2013,10619,0.0,175
14262,2016,13325,0.0,29
14263,2016,10956,0.0,28
14264,2016,13758,0.0,27
14265,2012,7140,1.0,5
14266,2013,2967,0.0,180
14267,2016,7114,0.0,29
14268,2013,3493,0.00555555555556,180
14269,2012,6405,0.5,14
14270,2013,6913,0.0,173
14271,2015,15181,0.0,8
14272,2013,11738,0.0432432432432,185
14273,2016,15705,0.0,27
14274,2013,7172,0.0109289617486,183
14275,2016,6976,0.0,28
14276,2016,14103,0.0344827586207,29
14277,2013,10282,0.0604395604396,182
14278,2015,11666,0.175757575758,165
14279,2014,12727,0.0457142857143,175
14280,2013,11952,0.0,170
14281,2016,12764,0.0,28
14282,2016,16139,0.103448275862,29
14283,2015,14236,0.0,169
14284,2012,6614,0.8,20
14285,2016,11269,0.0,29
14286,2012,7081,0.5,2
14287,2014,12539,0.0108695652174,184
14288,2015,14246,0.0116959064327,171
14289,2013,10543,0.0402298850575,174
14290,2015,3482,0.0,171
14291,2015,12535,0.00578034682081,173
14292,2015,12412,0.0173410404624,173
14293,2014,11394,0.0115606936416,173
14294,2015,10428,0.0299401197605,167
14295,2016,11423,0.0344827586207,29
14296,2012,6453,1.0,3
14297,2013,10651,0.0114285714286,175
14298,2015,13052,0.0185185185185,162
14299,2016,13669,0.0,28
14300,2013,11745,0.010752688172,186
14301,2014,13336,0.00558659217877,179
14302,2016,15503,0.0,29
14303,2012,6986,1.0,3
14304,2013,3328,0.0236686390533,169
14305,2015,6556,0.0,172
14306,2014,12328,0.0114285714286,175
14307,2016,16770,0.0357142857143,28
14308,2015,14506,0.0406976744186,172
14309,2012,6356,1.0,1
14310,2014,10282,0.210526315789,19
14311,2015,10465,0.00595238095238,168
14312,2012,3389,0.0,7
14313,2014,10774,0.0380434782609,184
14314,2015,13495,0.0760233918129,171
14315,2013,11940,0.0236686390533,169
14316,2016,6700,0.0,29
14317,2016,13870,0.0689655172414,29
14318,2016,15969,0.0,29
14319,2013,10617,0.0666666666667,180
14320,2015,11029,0.0,174
14321,2016,11775,0.0,30
14322,2015,11458,0.00568181818182,176
14323,2016,16607,0.0384615384615,26
14324,2012,2345,1.0,2
14325,2016,11278,0.0,29
14326,2014,7026,0.0111111111111,180
14327,2016,15087,0.08,25
14328,2015,13648,0.01875,160
14329,2012,6782,0.375,8
14330,2016,15569,0.0,28
14331,2012,6749,1.0,4
14332,2015,13355,0.0,29
14333,2016,16444,0.0357142857143,28
14334,2016,13919,0.0,29
14335,2016,16794,0.0,28
14336,2014,6523,0.0,185
14337,2016,11319,0.0,28
14338,2016,13772,0.0,28
14339,2012,6369,0.2,5
14340,2014,6585,0.0,182
14341,2016,14023,0.0344827586207,29
14342,2015,12874,0.0,170
14343,2016,16439,0.037037037037,27
14344,2013,11605,0.0294117647059,170
14345,2016,12792,0.0,28
14346,2014,6921,0.0,174
14347,2014,12521,0.04,175
14348,2016,6540,0.0,29
14349,2015,10187,0.0409356725146,171
14350,2016,12332,0.0740740740741,27
14351,2016,6742,0.0,29
14352,2013,3065,0.0222222222222,180
14353,2016,10215,0.037037037037,27
14354,2016,16938,0.0625,16
14355,2015,12928,0.0459770114943,174
14356,2016,15238,0.0,29
14357,2015,14057,0.0496894409938,161
14358,2013,7202,0.00549450549451,182
14359,2014,13509,0.0469798657718,149
14360,2014,10987,0.00546448087432,183
14361,2016,7084,0.0344827586207,29
14362,2013,11028,0.00571428571429,175
14363,2015,14066,0.0118343195266,169
14364,2015,14721,0.0229885057471,174
14365,2015,12459,0.0182926829268,164
14366,2012,6551,0.666666666667,3
14367,2015,10848,0.0285714285714,175
14368,2015,12780,0.0,174
14369,2016,16673,0.0,27
14370,2015,7176,0.0121212121212,165
14371,2012,7027,1.0,3
14372,2016,15166,0.0,29
14373,2016,12358,0.0,29
14374,2016,12533,0.0,28
14375,2015,11066,0.0229885057471,174
14376,2014,13429,0.0233918128655,171
14377,2013,11269,0.0,181
14378,2013,2908,0.0344827586207,174
14379,2015,15028,0.0229885057471,174
14380,2012,3412,1.0,1
14381,2014,13184,0.0457142857143,175
14382,2016,6875,0.0,29
14383,2016,16523,0.0,29
14384,2016,14410,0.0,29
14385,2016,6545,0.0,29
14386,2014,13036,0.0108695652174,184
14387,2015,15233,0.0431654676259,139
14388,2016,13187,0.0,30
14389,2013,6917,0.00581395348837,172
14390,2015,11938,0.0588235294118,170
14391,2013,11168,0.0,175
14392,2013,11720,0.182795698925,186
14393,2012,2734,1.0,3
14394,2013,6954,0.010989010989,182
14395,2013,6949,0.0,183
14396,2016,15629,0.0,29
14397,2015,6988,0.0295857988166,169
14398,2016,16207,0.0,29
14399,2013,10782,0.0171428571429,175
14400,2013,7072,0.00552486187845,181
14401,2016,16631,0.0,27
14402,2012,6759,0.851851851852,27
14403,2014,6896,0.0402298850575,174
14404,2016,15701,0.0,28
14405,2014,13331,0.0,176
14406,2015,12691,0.0,81
14407,2015,6636,0.00584795321637,171
14408,2015,13942,0.0,174
14409,2016,15945,0.0,28
14410,2012,7046,0.3,20
14411,2014,13140,0.00540540540541,185
14412,2015,13912,0.0952380952381,168
14413,2016,15121,0.0,29
14414,2015,11856,0.0,173
14415,2015,15165,0.0484848484848,165
14416,2015,6823,0.0,152
14417,2015,3349,0.0173410404624,173
14418,2013,6583,0.016393442623,183
14419,2015,14494,0.0975609756098,164
14420,2012,6996,0.333333333333,42
14421,2014,11965,0.0181818181818,165
14422,2012,4174,0.0,8
14423,2015,11631,0.0,123
14424,2012,6811,0.571428571429,7
14425,2014,12917,0.0,175
14426,2015,10482,0.0114942528736,174
14427,2012,6500,0.875,8
14428,2016,14399,0.037037037037,27
14429,2016,14187,0.0,30
14430,2013,7044,0.0437158469945,183
14431,2014,12018,0.260869565217,23
14432,2016,15122,0.0,24
14433,2016,15052,0.08,25
14434,2015,14659,0.0361445783133,166
14435,2015,6376,0.0346820809249,173
14436,2013,6462,0.0171428571429,175
14437,2016,13878,0.0740740740741,27
14438,2014,13543,0.0194805194805,154
14439,2012,7066,0.0,1
14440,2015,13112,0.0,166
14441,2016,7194,0.0,29
14442,2016,15250,0.0,29
14443,2013,11257,0.0,175
14444,2014,12528,0.0218579234973,183
14445,2015,6459,0.0,169
14446,2015,12554,0.0,172
14447,2016,12047,0.0,30
14448,2014,11666,0.24,175
14449,2015,14353,0.0361445783133,166
14450,2014,13343,0.00558659217877,179
14451,2013,10213,0.0333333333333,180
14452,2015,14718,0.0,168
14453,2015,12565,0.0,174
14454,2014,7076,0.0271739130435,184
14455,2016,14893,0.0333333333333,30
14456,2016,11962,0.1,30
14457,2016,16867,0.529411764706,17
14458,2013,11985,0.109756097561,164
14459,2016,16077,0.0357142857143,28
14460,2012,2881,0.321428571429,28
14461,2013,11655,0.0,175
14462,2013,6474,0.0,183
14463,2012,6576,0.0,12
14464,2012,3465,0.0,29
14465,2016,13848,0.0714285714286,28
14466,2014,13006,0.0,183
14467,2016,11814,0.0357142857143,28
14468,2013,3367,0.0628571428571,175
14469,2014,12933,0.00549450549451,182
14470,2016,14972,0.0,29
14471,2016,14365,0.0,29
14472,2012,3145,0.0,12
14473,2015,13846,0.0,175
14474,2016,13456,0.0,26
14475,2013,11895,0.227777777778,180
14476,2013,6998,0.0166666666667,180
14477,2015,13744,0.0,55
14478,2016,6666,0.0,29
14479,2014,11017,0.0,183
14480,2014,10176,0.0110497237569,181
14481,2015,14937,0.119318181818,176
14482,2013,2358,0.0,175
14483,2013,10189,0.00574712643678,174
14484,2014,3190,0.0685714285714,175
14485,2016,6464,0.0,29
14486,2012,2540,1.0,2
14487,2013,7177,0.0223463687151,179
14488,2013,11869,0.0869565217391,138
14489,2016,12486,0.0,26
14490,2015,12334,0.0120481927711,166
14491,2015,6478,0.0177514792899,169
14492,2014,3544,0.0,175
