ID,ISDELETED,NAME,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTACTIVITYDATE,LASTVIEWEDDATE,LASTREFERENCEDDATE,STUDENT__C,SCHOOL__C,ACTUAL_END_DATE__C,STARTINGGRADE__C,ENDINGGRADE__C,LIVING_ON_CAMPUS__C,DATE_LAST_VERIFIED__C,HIGHEST_SAT_SCORE__C,SOURCE__C,NOTES__C,PURSUING_DEGREE_TYPE__C,START_DATE__C,STATUS__C,TRANSFER_REASON__C,TYPE__C,MAJOR_AREA__C,STUDENT_HS_COHORT__C,NUMBER_OF_MARKING_PERIODS__C,ANTICIPATED_GRADUATION__C,FINAL_GPA__C,GRAD_YEAR__C,MAJOR__C,COLLEGE_MAJOR_DECLARED__C,OTHER_MAJOR__C,NSC_VERIFIED__C,DUAL_ENROLLMENT__C,CLASS_RANK_PERCENTILE__C
a08C000000HTNYDIA5,FALSE,,2012-09-11T00:07:29.000Z,005C0000003sZiUIAU,2013-03-25T18:08:53.000Z,005C0000003CMzbIAG,2013-03-25T18:08:53.000Z,,,,00380000010UhmgAAC,0018000000kxhm2AAA,1/8/2013,,,FALSE,9/10/2012,0,Salesforce,,High School Diploma,8/14/2012,Transferred out,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008zQWoAAM,FALSE,,2010-09-26T06:48:12.000Z,00580000003U38wAAC,2012-12-19T15:43:53.000Z,005C0000003CMzbIAG,2012-12-19T15:43:53.000Z,,,,00380000010UhmgAAC,0018000000kxhm2AAA,1/30/2012,9,10,FALSE,,0,Salesforce,,High School Diploma,9/26/2010,Transferred out,Other,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a08C000000UdmpFIAR,FALSE,,2014-06-16T17:21:18.000Z,005C0000003uCvjIAE,2014-11-06T18:52:57.000Z,005C0000003uCviIAE,2014-11-06T18:52:57.000Z,,,,003C000001Absu0IAB,0018000000kxhm3AAA,,,,FALSE,11/6/2014,0,Salesforce,,High School Diploma,6/16/2014,Did Not Enroll,,High School,,2018,1,,,,,FALSE,,FALSE,FALSE,
a08C000000UdmxcIAB,FALSE,,2014-06-16T17:44:35.000Z,005C0000003uCvjIAE,2014-09-16T22:15:04.000Z,005C0000003uCviIAE,2014-09-16T22:15:04.000Z,,,,003C000001AbssJIAR,0018000000kxhm3AAA,,,,FALSE,6/16/2014,0,Salesforce,,High School Diploma,6/16/2014,Did Not Enroll,,High School,,2018,1,,,,,FALSE,,FALSE,FALSE,
a08C000000PV2DkIAL,FALSE,,2013-10-25T19:42:23.000Z,005C0000003teDhIAI,2013-11-04T23:39:00.000Z,005C0000003CMzbIAG,2013-11-04T23:39:00.000Z,,,,00380000010UhvGAAS,0018000000kxhm3AAA,6/30/2011,11,12,FALSE,10/25/2013,0,Salesforce,,High School Diploma,9/1/2009,Graduated,,High School,,2011,1,,,,,FALSE,,FALSE,FALSE,
a08C000000PVb5UIAT,FALSE,,2013-10-31T21:13:25.000Z,005C0000004gIFSIA2,2013-10-31T21:55:06.000Z,005C0000003CMzbIAG,2013-10-31T21:55:06.000Z,,,,00380000010UhuaAAC,0018000000kxhm3AAA,6/26/2008,,,FALSE,10/31/2013,0,Salesforce,,High School Diploma,9/5/2007,Transferred out,,High School,,2011,1,,,,,FALSE,,FALSE,FALSE,
a08C000000PVqaVIAT,FALSE,,2013-11-04T01:31:08.000Z,005C0000003CDalIAG,2013-11-04T01:51:25.000Z,005C0000003CMzbIAG,2013-11-04T01:51:25.000Z,,,,00380000010UhtVAAS,0018000000kxhm3AAA,6/7/2013,12,12,FALSE,11/3/2013,0,Salesforce,,High School Diploma,1/7/2013,Graduated,,High School,,2013,1,,,,,FALSE,,FALSE,FALSE,
a0880000008xeeIAAQ,FALSE,,2010-08-27T20:16:07.000Z,00580000003U34WAAS,2013-11-04T01:51:26.000Z,005C0000003CMzbIAG,2013-11-04T01:51:26.000Z,,,,00380000010UhtVAAS,0018000000kxhm3AAA,6/30/2012,9,11,FALSE,,0,Salesforce,,High School Diploma,9/9/2009,Transferred out,,High School,,2013,1,,,,,FALSE,,FALSE,FALSE,
a08C000000B0rH8IAJ,FALSE,,2011-09-12T15:29:30.000Z,005C0000003sZiUIAU,2015-03-03T19:04:20.000Z,005C0000003uCviIAE,2015-03-03T19:04:20.000Z,,,,00380000010UhovAAC,0018000000kxhm3AAA,6/30/2014,,,FALSE,,0,,,High School Diploma,9/1/2010,Graduated,,High School,,2014,1,,,,,FALSE,,FALSE,FALSE,
a0880000008zWEXAA2,FALSE,,2010-09-27T20:48:51.000Z,00580000003U38wAAC,2012-12-19T15:44:01.000Z,005C0000003CMzbIAG,2012-12-19T15:44:01.000Z,,,,00380000010UhvhAAC,0018000000kxhm4AAA,6/24/2011,10,11,FALSE,,0,Salesforce,"Counselor: Gloria Zelaugh
Fernando Pullum has merged with Lou Dantzler because of the ICEF financial crisis.",High School Diploma,2/1/2010,Other,Other,High School,,2012,0,,,,,FALSE,,FALSE,FALSE,
a0880000008xeeOAAQ,FALSE,,2010-08-27T20:16:07.000Z,00580000003U34WAAS,2012-12-19T15:39:35.000Z,005C0000003CMzbIAG,2012-12-19T15:39:35.000Z,,,,00380000010UhtbAAC,0018000000kxhm5AAA,3/3/2010,9,10,FALSE,,0,,,High School Diploma,9/1/2009,Transferred out,Other,High School,,2013,4,,,,,FALSE,,FALSE,FALSE,
a08C000000UdmnMIAR,FALSE,,2014-06-16T17:21:04.000Z,005C0000003uCvjIAE,2014-06-16T17:21:04.000Z,005C0000003uCvjIAE,2014-06-16T17:21:05.000Z,,,,003C000001ZF0ubIAD,0018000000kxhm6AAA,,,,FALSE,6/16/2014,0,Salesforce,,,6/16/2014,Matriculated,,High School,,2018,2,,,,,FALSE,,FALSE,FALSE,
a08C000000bXypjIAC,FALSE,,2015-09-08T22:19:43.000Z,005C0000003uCviIAE,2015-09-08T22:19:43.000Z,005C0000003uCviIAE,2015-09-08T22:19:43.000Z,,,,003C000001ZF0u0IAD,0018000000kxhm6AAA,,,,FALSE,9/8/2015,0,Salesforce,,,9/8/2015,Matriculated,,High School,,2019,2,,,,,FALSE,,FALSE,FALSE,
a08C000000bXvgjIAC,FALSE,,2015-09-03T05:38:30.000Z,005C0000003uCviIAE,2015-09-03T05:38:30.000Z,005C0000003uCviIAE,2015-09-03T05:38:30.000Z,,,,003C000001ZF0s6IAD,0018000000kxhm6AAA,,,,FALSE,9/3/2015,0,Salesforce,,,9/3/2015,Matriculated,,High School,,2019,2,,,,,FALSE,,FALSE,FALSE,
a08C000000bXvgiIAC,FALSE,,2015-09-03T05:38:29.000Z,005C0000003uCviIAE,2015-09-03T05:38:30.000Z,005C0000003uCviIAE,2015-09-03T05:38:30.000Z,,,,003C000001ZF0s6IAD,0018000000kxhm6AAA,,,,FALSE,9/3/2015,0,Salesforce,,,9/3/2015,Matriculated,,High School,,2019,2,,,,,FALSE,,FALSE,FALSE,
a08C000000bXtMWIA0,FALSE,,2015-08-31T22:03:42.000Z,005C0000003uCviIAE,2015-08-31T22:03:42.000Z,005C0000003uCviIAE,2015-08-31T22:03:42.000Z,,,,003C000001ZF0reIAD,0018000000kxhm6AAA,,,,FALSE,8/31/2015,0,Salesforce,,,8/31/2015,Matriculated,,High School,,2019,2,,,,,FALSE,,FALSE,FALSE,
a08C000000UdmxzIAB,FALSE,,2014-06-16T17:44:35.000Z,005C0000003uCvjIAE,2014-10-09T19:00:52.000Z,005C0000003uCviIAE,2014-10-09T19:00:52.000Z,,,,003C000001RwGBIIA3,0018000000kxhm6AAA,,,,FALSE,10/9/2014,0,Salesforce,,High School Diploma,6/16/2014,Matriculated,,High School,,2018,2,,,,,FALSE,,FALSE,FALSE,
a08C000000UdpA2IAJ,FALSE,,2014-06-16T22:59:03.000Z,005C0000003vU8WIAU,2014-06-16T22:59:03.000Z,005C0000003vU8WIAU,2014-06-16T22:59:03.000Z,,,,003C000001RwGBHIA3,0018000000kxhm6AAA,,,,FALSE,6/16/2014,0,Salesforce,,,6/16/2014,Matriculated,,High School,,2018,2,,,,,FALSE,,FALSE,FALSE,
a08C000000UdmxyIAB,FALSE,,2014-06-16T17:44:35.000Z,005C0000003uCvjIAE,2014-10-09T18:59:45.000Z,005C0000003uCviIAE,2014-10-09T18:59:45.000Z,,2014-06-16T23:12:33.000Z,2014-06-16T23:12:33.000Z,003C000001RwGBHIA3,0018000000kxhm6AAA,,,,FALSE,10/9/2014,0,Salesforce,,High School Diploma,6/16/2014,Did Not Enroll,,High School,,2018,2,,,,,FALSE,,FALSE,FALSE,
a08C000000bXq35IAC,FALSE,,2015-08-26T23:40:37.000Z,005C0000009hKg0IAE,2015-08-26T23:40:37.000Z,005C0000009hKg0IAE,2015-08-26T23:40:37.000Z,,,,003C000001Absu8IAB,0018000000kxhm6AAA,,,,FALSE,8/25/2015,0,Salesforce,,High School Diploma,8/26/2013,Attending,,High School,,2016,2,,,,,FALSE,,FALSE,FALSE,
a08C000000asJtVIAU,FALSE,,2015-07-10T23:00:29.000Z,005C0000006wSJzIAM,2015-07-10T23:00:30.000Z,005C0000006wSJzIAM,2015-07-10T23:00:30.000Z,,,,003C000001Absu8IAB,0018000000kxhm6AAA,,,,FALSE,7/10/2015,0,Salesforce,,High School Diploma,8/19/2013,Matriculated,,High School,,2016,2,,,,,FALSE,,FALSE,FALSE,
a08C000000N1u56IAB,FALSE,,2013-06-24T23:17:46.000Z,005C0000003sZiUIAU,2013-09-25T17:45:19.000Z,005C0000003uCvjIAE,2013-09-25T17:45:19.000Z,,,,003C000001AbsslIAB,0018000000kxhm6AAA,,,,FALSE,6/24/2013,0,Salesforce,,High School Diploma,6/24/2013,Attending,,High School,,2017,2,,,,,FALSE,,FALSE,FALSE,
a08C000000UdmnnIAB,FALSE,,2014-06-16T17:21:08.000Z,005C0000003uCvjIAE,2014-10-07T23:41:24.000Z,005C0000003uCviIAE,2014-10-07T23:41:24.000Z,,,,003C000001AbssQIAR,0018000000kxhm6AAA,,,,FALSE,10/7/2014,0,Salesforce,,High School Diploma,9/1/2014,Attending,,High School,,2018,2,,,,,FALSE,,FALSE,FALSE,
a08C000000UdmxwIAB,FALSE,,2014-06-16T17:44:35.000Z,005C0000003uCvjIAE,2014-09-29T21:32:38.000Z,005C0000003uCviIAE,2014-09-29T21:32:38.000Z,,,,003C000001AbssBIAR,0018000000kxhm6AAA,,,,FALSE,9/29/2014,0,Salesforce,,High School Diploma,6/16/2014,Did Not Enroll,,High School,,2018,2,,,,,FALSE,,FALSE,FALSE,
a08C000000UdmnFIAR,FALSE,,2014-06-16T17:21:04.000Z,005C0000003uCvjIAE,2014-09-29T23:36:58.000Z,005C0000003uCviIAE,2014-09-29T23:36:58.000Z,,,,003C000001AbsruIAB,0018000000kxhm6AAA,,,,FALSE,9/29/2014,0,Salesforce,,High School Diploma,6/16/2014,Did Not Enroll,,High School,,2018,2,,,,,FALSE,,FALSE,FALSE,
a08C000000UdmxuIAB,FALSE,,2014-06-16T17:44:35.000Z,005C0000003uCvjIAE,2014-10-09T19:06:26.000Z,005C0000003uCviIAE,2014-10-09T19:06:26.000Z,,,,003C000001Absr5IAB,0018000000kxhm6AAA,,,,FALSE,10/9/2014,0,Salesforce,,High School Diploma,9/1/2014,Attending,,High School,,2018,2,,,,,FALSE,,FALSE,FALSE,
a08C000000AyiJyIAJ,FALSE,,2011-06-01T19:49:32.000Z,00580000003U38vAAC,2012-12-19T15:51:46.000Z,005C0000003CMzbIAG,2012-12-19T15:51:46.000Z,,,,003C0000014oCeHIAU,0018000000kxhm6AAA,,,,FALSE,,0,Salesforce,,High School Diploma,6/1/2011,Other,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a08C000000AyiHmIAJ,FALSE,,2011-06-01T19:21:31.000Z,00580000003U38vAAC,2013-01-29T23:07:01.000Z,005C0000003CMzbIAG,2013-01-29T23:07:01.000Z,,,,003C0000014oCeCIAU,0018000000kxhm6AAA,1/25/2013,,,FALSE,,0,Salesforce,,High School Diploma,8/22/2011,Transferred out,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a08C000000AyiJXIAZ,FALSE,,2011-06-01T19:43:34.000Z,00580000003U38vAAC,2014-09-30T19:20:51.000Z,005C0000005hqx2IAA,2014-09-30T19:20:51.000Z,,,,003C0000014oCe0IAE,0018000000kxhm6AAA,2/17/2014,,,FALSE,8/12/2014,0,Salesforce,CS verified via Calpads and student self report. Student was enrolled from February until June 2014 at Los Angeles Unified Alternative Education-1995489.,High School Diploma,9/22/2011,Transferred out,,High School,,2015,2,,,,,FALSE,,FALSE,FALSE,
a0880000008xeh2AAA,FALSE,,2010-08-27T20:16:19.000Z,00580000003U34WAAS,2013-11-06T23:47:24.000Z,005C0000003CMzbIAG,2013-11-06T23:47:24.000Z,,,,00380000010UhwPAAS,0018000000kxhm6AAA,6/21/2012,9,,FALSE,,1300,Salesforce,Counselor: Ms. Bertrand,High School Diploma,9/1/2008,Graduated,,High School,,2012,2,,,,,FALSE,,FALSE,FALSE,
a0880000008xegkAAA,FALSE,,2010-08-27T20:16:13.000Z,00580000003U34WAAS,2013-11-04T19:51:47.000Z,005C0000003CMzbIAG,2013-11-04T19:51:47.000Z,,,,00380000010Uhw6AAC,0018000000kxhm6AAA,2/8/2010,9,10,FALSE,,1530,Salesforce,,High School Diploma,9/1/2008,Transferred out,Other,High School,,2012,2,,,,,FALSE,,FALSE,FALSE,
a08C000000B0eymIAB,FALSE,,2011-08-18T18:11:27.000Z,005C0000003CDalIAG,2012-12-19T15:55:45.000Z,005C0000003CMzbIAG,2012-12-19T15:55:45.000Z,,,,00380000010UhvjAAC,0018000000kxhm6AAA,,,,FALSE,,0,Salesforce,,High School Diploma,9/4/2008,Transferred out,Other,High School,,2012,2,,,,,FALSE,,FALSE,FALSE,
a0880000008z3PoAAI,FALSE,,2010-09-21T03:19:45.000Z,00580000003U38wAAC,2014-04-03T22:01:21.000Z,00580000003U34WAAS,2014-04-03T22:01:21.000Z,,,,00380000010UhuJAAS,0018000000kxhm6AAA,6/30/2013,,12,FALSE,,0,Salesforce,,High School Diploma,9/20/2010,Graduated,,High School,,2013,2,,,,,FALSE,,FALSE,FALSE,
a0880000008xeeyAAA,FALSE,,2010-08-27T20:16:07.000Z,00580000003U34WAAS,2012-12-19T15:39:35.000Z,005C0000003CMzbIAG,2012-12-19T15:39:35.000Z,,,,00380000010UhuGAAS,0018000000kxhm6AAA,6/18/2010,9,9,FALSE,,0,Salesforce,Serra counselor and Cal Pads confirmed transfer.,High School Diploma,9/1/2009,Transferred out,Other,High School,,2013,2,,,,,FALSE,,FALSE,FALSE,
a08C0000009c4eAIAQ,FALSE,,2011-03-31T23:57:16.000Z,005C0000003CDalIAG,2013-10-28T22:24:40.000Z,005C0000003CMzbIAG,2013-10-28T22:24:40.000Z,,,,00380000010UhtlAAC,0018000000kxhm6AAA,6/28/2013,10,12,FALSE,10/28/2013,0,Salesforce,,High School Diploma,3/31/2011,Graduated,,High School,,2013,2,,,,,FALSE,,FALSE,FALSE,
a0880000008xeeLAAQ,FALSE,,2010-08-27T20:16:07.000Z,00580000003U34WAAS,2012-12-19T15:39:35.000Z,005C0000003CMzbIAG,2012-12-19T15:39:35.000Z,,,,00380000010UhtYAAS,0018000000kxhm6AAA,,9,,FALSE,,0,Salesforce,Transferred because of poor academic standing.,High School Diploma,9/1/2009,Transferred out,Academic,High School,,2013,2,,,,,FALSE,,FALSE,FALSE,
a0880000008ycUEAAY,FALSE,,2010-09-14T16:08:39.000Z,00580000003U34WAAS,2014-08-08T17:55:14.000Z,005C0000004gIFSIA2,2014-08-08T17:55:14.000Z,,,,00380000010Uhp5AAC,0018000000kxhm6AAA,6/30/2014,9,,FALSE,8/8/2014,0,Salesforce,,High School Diploma,9/1/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008ycU7AAI,FALSE,,2010-09-14T16:08:39.000Z,00580000003U34WAAS,2014-09-08T23:36:21.000Z,005C0000003teDhIAI,2014-09-08T23:36:21.000Z,,,,00380000010UhoyAAC,0018000000kxhm6AAA,6/30/2014,9,,FALSE,9/8/2014,0,Salesforce,,High School Diploma,9/1/2010,Graduated,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a08C0000009c4e0IAA,FALSE,,2011-03-31T23:53:27.000Z,005C0000003CDalIAG,2012-12-19T15:47:49.000Z,005C0000003CMzbIAG,2012-12-19T15:47:49.000Z,,,,00380000010UhnwAAC,0018000000kxhm6AAA,,,,FALSE,,0,Salesforce,,High School Diploma,9/1/2010,Transferred out,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a0880000008ycTKAAY,FALSE,,2010-09-14T16:08:39.000Z,00580000003U34WAAS,2013-10-22T21:10:58.000Z,005C0000003sZiUIAU,2013-10-22T21:10:59.000Z,,,,00380000010UhnrAAC,0018000000kxhm6AAA,10/15/2012,9,,FALSE,,0,Salesforce,Potentially expelled according to classmates,High School Diploma,9/1/2010,Transferred out,,High School,,2014,2,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwLBIA0,FALSE,,2015-09-03T22:18:19.000Z,005C0000003uCviIAE,2015-09-03T22:18:19.000Z,005C0000003uCviIAE,2015-09-03T22:18:19.000Z,,,,003C000001nMjCjIAK,0018000000kxhm7AAA,,,,FALSE,9/3/2015,0,Salesforce,,,9/3/2015,Matriculated,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwLAIA0,FALSE,,2015-09-03T22:18:18.000Z,005C0000003uCviIAE,2015-09-03T22:18:18.000Z,005C0000003uCviIAE,2015-09-03T22:18:18.000Z,,,,003C000001nMjCjIAK,0018000000kxhm7AAA,,,,FALSE,9/3/2015,0,Salesforce,,,9/3/2015,Matriculated,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwL6IAK,FALSE,,2015-09-03T22:17:21.000Z,005C0000003uCviIAE,2015-09-03T22:17:21.000Z,005C0000003uCviIAE,2015-09-03T22:17:21.000Z,,,,003C000001ZF0uIIAT,0018000000kxhm7AAA,,,,FALSE,9/3/2015,0,Salesforce,,,9/3/2015,Matriculated,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwL5IAK,FALSE,,2015-09-03T22:17:20.000Z,005C0000003uCviIAE,2015-09-03T22:17:20.000Z,005C0000003uCviIAE,2015-09-03T22:17:20.000Z,,,,003C000001ZF0uIIAT,0018000000kxhm7AAA,,,,FALSE,9/3/2015,0,Salesforce,,,9/3/2015,Matriculated,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwKwIAK,FALSE,,2015-09-03T22:16:36.000Z,005C0000003uCviIAE,2015-09-03T22:16:36.000Z,005C0000003uCviIAE,2015-09-03T22:16:36.000Z,,,,003C000001ZF0uEIAT,0018000000kxhm7AAA,,,,FALSE,9/3/2015,0,Salesforce,,,9/3/2015,Matriculated,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwKvIAK,FALSE,,2015-09-03T22:16:36.000Z,005C0000003uCviIAE,2015-09-03T22:16:36.000Z,005C0000003uCviIAE,2015-09-03T22:16:36.000Z,,,,003C000001ZF0uEIAT,0018000000kxhm7AAA,,,,FALSE,9/3/2015,0,Salesforce,,,9/3/2015,Matriculated,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwKrIAK,FALSE,,2015-09-03T22:15:11.000Z,005C0000003uCviIAE,2015-09-03T22:15:11.000Z,005C0000003uCviIAE,2015-09-03T22:15:11.000Z,,,,003C000001ZF0u7IAD,0018000000kxhm7AAA,,,,FALSE,9/3/2015,0,Salesforce,,,9/3/2015,Matriculated,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwKqIAK,FALSE,,2015-09-03T22:15:11.000Z,005C0000003uCviIAE,2015-09-03T22:15:11.000Z,005C0000003uCviIAE,2015-09-03T22:15:11.000Z,,,,003C000001ZF0u7IAD,0018000000kxhm7AAA,,,,FALSE,9/3/2015,0,Salesforce,,,9/3/2015,Matriculated,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwKmIAK,FALSE,,2015-09-03T22:08:29.000Z,005C0000003uCviIAE,2015-09-03T22:08:29.000Z,005C0000003uCviIAE,2015-09-03T22:08:29.000Z,,,,003C000001ZF0toIAD,0018000000kxhm7AAA,,,,FALSE,9/3/2015,0,Salesforce,,,9/3/2015,Matriculated,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwKcIAK,FALSE,,2015-09-03T22:07:08.000Z,005C0000003uCviIAE,2015-09-03T22:07:08.000Z,005C0000003uCviIAE,2015-09-03T22:07:08.000Z,,,,003C000001ZF0thIAD,0018000000kxhm7AAA,,,,FALSE,9/3/2015,0,Salesforce,,,9/3/2015,Matriculated,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwKHIA0,FALSE,,2015-09-03T22:06:22.000Z,005C0000003uCviIAE,2015-09-28T20:05:29.000Z,005C0000003uCviIAE,2015-09-28T20:05:29.000Z,,,,003C000001ZF0skIAD,0018000000kxhm7AAA,,,,FALSE,9/28/2015,0,Salesforce,,High School Diploma,8/24/2015,Attending,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwKCIA0,FALSE,,2015-09-03T22:05:26.000Z,005C0000003uCviIAE,2015-09-28T20:01:35.000Z,005C0000003uCviIAE,2015-09-28T20:01:35.000Z,,,,003C000001ZF0saIAD,0018000000kxhm7AAA,,,,FALSE,9/28/2015,0,Salesforce,,High School Diploma,8/24/2015,Attending,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwK7IAK,FALSE,,2015-09-03T22:04:59.000Z,005C0000003uCviIAE,2015-09-28T20:00:59.000Z,005C0000003uCviIAE,2015-09-28T20:00:59.000Z,,,,003C000001ZF0sZIAT,0018000000kxhm7AAA,,,,FALSE,9/3/2015,0,Salesforce,,High School Diploma,8/24/2015,Attending,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXwK2IAK,FALSE,,2015-09-03T22:04:18.000Z,005C0000003uCviIAE,2015-09-28T19:55:21.000Z,005C0000003uCviIAE,2015-09-28T19:55:21.000Z,,,,003C000001ZF0sKIAT,0018000000kxhm7AAA,,,,FALSE,9/28/2015,0,Salesforce,,High School Diploma,8/31/2015,Matriculated,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXxP2IAK,FALSE,,2015-09-06T06:26:57.000Z,005C0000003uCviIAE,2015-09-28T19:50:50.000Z,005C0000003uCviIAE,2015-09-28T19:50:50.000Z,,,,003C000001ZF0rzIAD,0018000000kxhm7AAA,,,,FALSE,9/28/2015,0,Salesforce,,High School Diploma,8/24/2015,Attending,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXtOwIAK,FALSE,,2015-08-31T22:38:30.000Z,005C0000003uCviIAE,2015-09-28T19:50:20.000Z,005C0000003uCviIAE,2015-09-28T19:50:20.000Z,,,,003C000001ZF0ryIAD,0018000000kxhm7AAA,,,,FALSE,8/31/2015,0,Salesforce,,High School Diploma,8/31/2015,Attending,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXtNoIAK,FALSE,,2015-08-31T22:30:12.000Z,005C0000003uCviIAE,2015-09-28T19:45:15.000Z,005C0000003uCviIAE,2015-09-28T19:45:15.000Z,,,,003C000001ZF0rsIAD,0018000000kxhm7AAA,,,,FALSE,9/28/2015,0,Salesforce,,High School Diploma,8/31/2015,Attending,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000bXtMcIAK,FALSE,,2015-08-31T22:04:44.000Z,005C0000003uCviIAE,2015-09-28T18:10:28.000Z,005C0000003uCviIAE,2015-09-28T18:10:28.000Z,,,,003C000001ZF0rfIAD,0018000000kxhm7AAA,,,,FALSE,9/28/2015,0,Salesforce,,High School Diploma,8/19/2015,Attending,,High School,,2019,0,,,,,FALSE,,FALSE,FALSE,
a08C000000VhvgmIAB,FALSE,,2014-08-13T02:04:17.000Z,005C0000003uCviIAE,2014-10-21T19:31:47.000Z,005C0000003uCviIAE,2014-10-21T19:31:47.000Z,,,,003C000001RwFxbIAF,0018000000kxhm7AAA,,,,FALSE,10/21/2014,0,Salesforce,,High School Diploma,8/12/2014,Attending,,High School,,2018,0,,,,,FALSE,,FALSE,FALSE,
a08C000000DnQfcIAF,FALSE,,2012-06-14T06:03:34.000Z,00580000003U38wAAC,2013-10-29T18:59:26.000Z,005C0000003sZiUIAU,2013-10-29T18:59:26.000Z,,,,003C000001Absv5IAB,0018000000kxhm7AAA,,,,FALSE,6/14/2012,0,Salesforce,,High School Diploma,8/14/2012,Attending,,High School,,2016,0,,,,,FALSE,,FALSE,FALSE,
a08C000000DnUBiIAN,FALSE,,2012-06-15T18:51:33.000Z,00580000003U38wAAC,2013-10-29T19:02:08.000Z,005C0000003sZiUIAU,2013-10-29T19:02:08.000Z,,,,003C000001AbsuzIAB,0018000000kxhm7AAA,,,,FALSE,6/15/2012,1270,Salesforce,,High School Diploma,8/14/2012,Attending,,High School,,2016,0,,,,,FALSE,,FALSE,FALSE,
a08C000000DnQdRIAV,FALSE,,2012-06-14T05:08:03.000Z,00580000003U38wAAC,2013-10-29T19:02:47.000Z,005C0000003sZiUIAU,2013-10-29T19:02:48.000Z,,,,003C000001AbsuoIAB,0018000000kxhm7AAA,,,,FALSE,6/14/2012,0,Salesforce,,High School Diploma,8/14/2012,Attending,,High School,,2016,0,,,,,FALSE,,FALSE,FALSE,
a08C000000DnQRQIA3,FALSE,,2012-06-13T22:46:10.000Z,00580000003U38wAAC,2013-10-29T19:00:27.000Z,005C0000003sZiUIAU,2013-10-29T19:00:27.000Z,,,,003C000001AbsucIAB,0018000000kxhm7AAA,6/7/2013,,,FALSE,,0,Salesforce,,High School Diploma,8/14/2012,Transferred out,,High School,,2016,0,,,,,FALSE,,FALSE,FALSE,
a08C000000DnQfIIAV,FALSE,,2012-06-14T05:59:50.000Z,00580000003U38wAAC,2013-10-29T19:01:16.000Z,005C0000003sZiUIAU,2013-10-29T19:01:16.000Z,,,,003C000001AbsuLIAR,0018000000kxhm7AAA,,,,FALSE,,1390,Salesforce,,High School Diploma,8/14/2012,Attending,,High School,,2016,0,,,,,FALSE,,FALSE,FALSE,
